,0
5797,1
5798,0
5799,0
5800,1
5801,0
5802,1
5803,1
5804,1
5805,0
5806,1
5807,0
5808,0
5809,0
5810,0
5811,1
5812,0
5813,0
5814,1
5815,0
5816,0
5817,1
5818,1
5819,0
5820,1
5821,1
5822,0
5823,1
5824,0
5825,0
5826,1
5827,0
5828,0
5829,0
5830,0
5831,1
5832,1
5833,1
5834,0
5835,0
5836,0
5837,1
5838,0
5839,0
5840,0
5841,1
5842,0
5843,1
5844,1
5845,1
5846,1
5847,0
5848,0
5849,1
5850,0
5851,0
5852,0
5853,1
5854,0
5855,1
5856,1
5857,1
5858,1
5859,1
5860,0
5861,1
5862,0
5863,1
5864,0
5865,1
5866,1
5867,1
5868,0
5869,0
5870,1
5871,0
5872,1
5873,0
5874,0
5875,0
5876,1
5877,1
5878,1
5879,1
5880,1
5881,1
5882,0
5883,0
5884,0
5885,0
5886,1
5887,1
5888,0
5889,0
5890,1
5891,0
5892,0
5893,0
5894,0
5895,1
5896,0
5897,1
5898,1
5899,1
5900,0
5901,1
5902,1
5903,1
5904,1
5905,1
5906,1
5907,1
5908,1
5909,0
5910,1
5911,0
5912,0
5913,1
5914,1
5915,1
5916,0
5917,0
5918,0
5919,1
5920,1
5921,0
5922,0
5923,0
5924,0
5925,0
5926,0
5927,0
5928,1
5929,1
5930,0
5931,0
5932,1
5933,0
5934,0
5935,0
5936,1
5937,1
5938,1
5939,1
5940,0
5941,0
5942,1
5943,1
5944,0
5945,1
5946,0
5947,1
5948,0
5949,1
5950,1
5951,1
5952,1
5953,1
5954,1
5955,0
5956,1
5957,1
5958,1
5959,1
5960,1
5961,0
5962,0
5963,0
5964,1
5965,1
5966,1
5967,1
5968,1
5969,0
5970,1
5971,1
5972,1
5973,0
5974,1
5975,1
5976,0
5977,1
5978,0
5979,1
5980,0
5981,0
5982,1
5983,0
5984,1
5985,1
5986,0
5987,0
5988,1
5989,1
5990,1
5991,0
5992,1
5993,1
5994,1
5995,0
5996,1
5997,1
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,1
6006,0
6007,1
6008,1
6009,1
6010,1
6011,0
6012,1
6013,1
6014,0
6015,1
6016,1
6017,1
6018,1
6019,0
6020,1
6021,0
6022,0
6023,0
6024,1
6025,1
6026,0
6027,1
6028,1
6029,1
6030,1
6031,1
6032,1
6033,1
6034,1
6035,0
6036,0
6037,1
6038,1
6039,0
6040,0
6041,0
6042,1
6043,1
6044,1
6045,1
6046,1
6047,0
6048,0
6049,1
6050,1
6051,0
6052,0
6053,0
6054,0
6055,1
6056,1
6057,0
6058,0
6059,1
6060,1
6061,0
6062,0
6063,1
6064,0
6065,1
6066,1
6067,1
6068,1
6069,0
6070,0
6071,1
6072,0
6073,1
6074,0
6075,1
6076,1
6077,1
6078,1
6079,0
6080,1
6081,0
6082,0
6083,0
6084,0
6085,1
6086,0
6087,0
6088,0
6089,0
6090,1
6091,1
6092,1
6093,0
6094,1
6095,1
6096,0
6097,1
6098,1
6099,1
6100,0
6101,0
6102,1
6103,1
6104,1
6105,1
6106,1
6107,0
6108,1
6109,1
6110,0
6111,1
6112,0
6113,1
6114,0
6115,0
6116,1
6117,0
6118,1
6119,1
6120,1
6121,1
6122,0
6123,0
6124,0
6125,1
6126,0
6127,1
6128,0
6129,1
6130,1
6131,1
6132,1
6133,0
6134,1
6135,0
6136,1
6137,1
6138,1
6139,1
6140,1
6141,1
6142,1
6143,0
6144,0
6145,0
6146,0
6147,0
6148,1
6149,1
6150,1
6151,1
6152,1
6153,0
6154,0
6155,0
6156,0
6157,0
6158,1
6159,1
6160,1
6161,1
6162,0
6163,1
6164,1
6165,1
6166,1
6167,1
6168,1
6169,1
6170,1
6171,1
6172,1
6173,1
6174,0
6175,0
6176,0
6177,1
6178,1
6179,0
6180,1
6181,1
6182,1
6183,1
6184,1
6185,0
6186,1
6187,0
6188,0
6189,1
6190,0
6191,0
6192,1
6193,1
6194,0
6195,1
6196,0
6197,1
6198,1
6199,0
6200,1
6201,1
6202,0
6203,1
6204,1
6205,1
6206,1
6207,1
6208,1
6209,1
6210,0
6211,1
6212,0
6213,1
6214,0
6215,0
6216,1
6217,1
6218,0
6219,0
6220,1
6221,1
6222,1
6223,0
6224,1
6225,0
6226,0
6227,1
6228,0
6229,1
6230,1
6231,1
6232,0
6233,1
6234,1
6235,0
6236,1
6237,1
6238,1
6239,1
6240,0
6241,0
6242,1
6243,0
6244,0
6245,1
6246,1
6247,1
6248,1
6249,1
6250,1
6251,0
6252,1
6253,0
6254,1
6255,1
6256,0
6257,1
6258,1
6259,1
6260,1
6261,0
6262,0
6263,1
6264,0
6265,0
6266,1
6267,1
6268,0
6269,0
6270,1
6271,0
6272,0
6273,1
6274,0
6275,1
6276,0
6277,0
6278,0
6279,1
6280,0
6281,1
6282,0
6283,1
6284,0
6285,0
6286,1
6287,0
6288,1
6289,1
6290,1
6291,0
6292,0
6293,1
6294,0
6295,1
6296,1
6297,1
6298,0
6299,1
6300,1
6301,0
6302,1
6303,0
6304,1
6305,1
6306,1
6307,0
6308,0
6309,1
6310,1
6311,1
6312,0
6313,0
6314,0
6315,1
6316,1
6317,1
6318,1
6319,1
6320,0
6321,0
6322,0
6323,1
6324,0
6325,1
6326,1
6327,1
6328,0
6329,0
6330,1
6331,1
6332,1
6333,0
6334,0
6335,1
6336,0
6337,0
6338,0
6339,0
6340,1
6341,1
6342,0
6343,1
6344,1
6345,1
6346,0
6347,1
6348,1
6349,0
6350,0
6351,0
6352,0
6353,0
6354,1
6355,1
6356,0
6357,0
6358,0
6359,0
6360,1
6361,0
6362,1
6363,1
6364,1
6365,0
6366,1
6367,0
6368,1
6369,1
6370,0
6371,1
6372,1
6373,0
6374,0
6375,0
6376,1
6377,1
6378,0
6379,0
6380,1
6381,0
6382,1
6383,0
6384,1
6385,1
6386,1
6387,0
6388,1
6389,1
6390,1
6391,0
6392,1
6393,1
6394,0
6395,0
6396,1
6397,0
6398,1
6399,1
6400,1
6401,1
6402,0
6403,1
6404,1
6405,1
6406,0
6407,1
6408,1
6409,1
6410,1
6411,1
6412,0
6413,1
6414,0
6415,0
6416,1
6417,0
6418,0
6419,0
6420,0
6421,0
6422,1
6423,0
6424,0
6425,0
6426,0
6427,0
6428,0
6429,1
6430,1
6431,1
6432,0
6433,1
6434,1
6435,1
6436,1
6437,0
6438,0
6439,1
6440,1
6441,1
6442,1
6443,0
6444,0
6445,1
6446,1
6447,1
6448,1
6449,0
6450,1
6451,1
6452,1
6453,0
6454,1
6455,0
6456,0
6457,1
6458,1
6459,1
6460,0
6461,1
6462,1
6463,1
6464,1
6465,0
6466,0
6467,0
6468,1
6469,0
6470,1
6471,1
6472,0
6473,1
6474,1
6475,1
6476,0
6477,0
6478,1
6479,0
6480,1
6481,0
6482,1
6483,0
6484,1
6485,1
6486,0
6487,1
6488,1
6489,0
6490,0
6491,0
6492,1
6493,0
6494,1
6495,0
6496,0
6497,0
6498,1
6499,1
6500,0
6501,1
6502,1
6503,1
6504,0
6505,1
6506,1
6507,0
6508,0
6509,1
6510,0
6511,1
6512,0
6513,1
6514,1
6515,0
6516,0
6517,0
6518,1
6519,1
6520,1
6521,1
6522,1
6523,0
6524,1
6525,1
6526,1
6527,0
6528,1
6529,1
6530,1
6531,1
6532,1
6533,0
6534,1
6535,1
6536,1
6537,1
6538,1
6539,1
6540,1
6541,1
6542,0
6543,0
6544,0
6545,0
6546,1
6547,1
6548,0
6549,1
6550,0
6551,0
6552,1
6553,0
6554,0
6555,0
6556,1
6557,1
6558,1
6559,1
6560,1
6561,1
6562,1
6563,1
6564,0
6565,0
6566,1
6567,0
6568,0
6569,0
6570,1
6571,0
6572,0
6573,1
6574,1
6575,0
6576,0
6577,1
6578,0
6579,1
6580,1
6581,0
6582,1
6583,1
6584,1
6585,1
6586,1
6587,0
6588,1
6589,1
6590,0
6591,0
6592,0
6593,0
6594,0
6595,1
6596,1
6597,0
6598,1
6599,1
6600,0
6601,0
6602,0
6603,0
6604,0
6605,1
6606,0
6607,1
6608,0
6609,1
6610,0
6611,0
6612,0
6613,1
6614,1
6615,0
6616,0
6617,0
6618,0
6619,0
6620,1
6621,0
6622,1
6623,1
6624,0
6625,0
6626,1
6627,1
6628,1
6629,0
6630,1
6631,1
6632,0
6633,1
6634,0
6635,1
6636,1
6637,1
6638,0
6639,1
6640,0
6641,0
6642,1
6643,0
6644,1
6645,0
6646,0
6647,1
6648,0
6649,1
6650,1
6651,1
6652,0
6653,1
6654,0
6655,1
6656,1
6657,1
6658,1
6659,1
6660,1
6661,1
6662,1
6663,0
6664,0
6665,0
6666,0
6667,1
6668,0
6669,0
6670,1
6671,0
6672,1
6673,1
6674,0
6675,0
6676,1
6677,0
6678,1
6679,0
6680,0
6681,1
6682,1
6683,1
6684,1
6685,0
6686,1
6687,0
6688,0
6689,0
6690,1
6691,0
6692,0
6693,1
6694,1
6695,1
6696,0
6697,0
6698,1
6699,1
6700,1
6701,0
6702,1
6703,0
6704,0
6705,0
6706,0
6707,0
6708,0
6709,0
6710,0
6711,0
6712,0
6713,1
6714,1
6715,0
6716,1
6717,0
6718,1
6719,0
6720,1
6721,0
6722,0
6723,1
6724,1
6725,0
6726,1
6727,1
6728,1
6729,1
6730,0
6731,1
6732,1
6733,0
6734,0
6735,1
6736,1
6737,1
6738,0
6739,1
6740,0
6741,0
6742,0
6743,0
6744,0
6745,1
6746,0
6747,0
6748,0
6749,0
6750,1
6751,0
6752,1
6753,0
6754,0
6755,0
6756,1
6757,1
6758,1
6759,1
6760,0
6761,0
6762,1
6763,1
6764,0
6765,1
6766,1
6767,0
6768,0
6769,1
6770,1
6771,1
6772,1
6773,0
6774,0
6775,1
6776,1
6777,1
6778,1
6779,1
6780,0
6781,0
6782,1
6783,1
6784,1
6785,0
6786,0
6787,0
6788,1
6789,1
6790,0
6791,1
6792,1
6793,0
6794,0
6795,1
6796,1
6797,0
6798,1
6799,0
6800,0
6801,0
6802,1
6803,0
6804,1
6805,1
6806,0
6807,0
6808,0
6809,1
6810,1
6811,0
6812,0
6813,1
6814,0
6815,1
6816,1
6817,1
6818,0
6819,0
6820,0
6821,0
6822,1
6823,1
6824,0
6825,1
6826,1
6827,1
6828,1
6829,1
6830,0
6831,1
6832,1
6833,1
6834,0
6835,0
6836,0
6837,0
6838,1
6839,1
6840,0
6841,0
6842,0
6843,1
6844,0
6845,1
6846,1
6847,0
6848,1
6849,0
6850,0
6851,1
6852,1
6853,1
6854,0
6855,0
6856,0
6857,1
6858,1
6859,0
6860,1
6861,1
6862,0
6863,1
6864,1
6865,0
6866,1
6867,0
6868,0
6869,1
6870,1
6871,1
6872,1
6873,1
6874,1
6875,0
6876,0
6877,1
6878,1
6879,1
6880,1
6881,0
6882,0
6883,0
6884,0
6885,0
6886,0
6887,1
6888,1
6889,1
6890,1
6891,0
6892,0
6893,1
6894,1
6895,1
6896,0
6897,0
6898,0
6899,0
6900,1
6901,0
6902,1
6903,0
6904,0
6905,1
6906,1
6907,0
6908,1
6909,1
6910,1
6911,0
6912,0
6913,1
6914,1
6915,0
6916,1
6917,0
6918,0
6919,1
6920,1
6921,0
6922,1
6923,0
6924,1
6925,0
6926,1
6927,0
6928,1
6929,1
6930,0
6931,1
6932,0
6933,0
6934,0
6935,0
6936,1
6937,1
6938,1
6939,0
6940,1
6941,1
6942,0
6943,0
6944,0
6945,0
6946,1
6947,1
6948,1
6949,0
6950,0
6951,0
6952,0
6953,0
6954,1
6955,0
6956,1
6957,1
6958,1
6959,1
6960,1
6961,1
6962,1
6963,0
6964,0
6965,0
6966,1
6967,0
6968,1
6969,1
6970,1
6971,0
6972,1
6973,0
6974,1
6975,0
6976,1
6977,0
6978,1
6979,1
6980,1
6981,0
6982,0
6983,1
6984,1
6985,1
6986,0
6987,1
6988,0
6989,0
6990,0
6991,0
6992,0
6993,0
6994,0
6995,0
6996,1
6997,0
6998,1
6999,1
7000,1
7001,0
7002,0
7003,0
7004,1
7005,0
7006,0
7007,0
7008,1
7009,1
7010,0
7011,1
7012,1
7013,1
7014,0
7015,1
7016,0
7017,1
7018,1
7019,0
7020,0
7021,1
7022,1
7023,0
7024,1
7025,1
7026,0
7027,0
7028,0
7029,0
7030,0
7031,1
7032,1
7033,1
7034,1
7035,0
7036,1
7037,1
7038,1
7039,1
7040,1
7041,0
7042,1
7043,1
7044,0
7045,1
7046,1
7047,0
7048,1
7049,1
7050,1
7051,0
7052,1
7053,1
7054,1
7055,1
7056,1
7057,0
7058,0
7059,1
7060,0
7061,1
7062,0
7063,0
7064,0
7065,1
7066,1
7067,1
7068,1
7069,1
7070,0
7071,1
7072,0
7073,0
7074,0
7075,0
7076,0
7077,1
7078,1
7079,1
7080,0
7081,1
7082,1
7083,1
7084,1
7085,0
7086,1
7087,1
7088,0
7089,0
7090,1
7091,0
7092,0
7093,0
7094,0
7095,1
7096,1
7097,0
7098,1
7099,0
7100,1
7101,1
7102,0
7103,1
7104,1
7105,0
7106,1
7107,1
7108,1
7109,1
7110,0
7111,0
7112,0
7113,0
7114,1
7115,1
7116,1
7117,1
7118,0
7119,1
7120,1
7121,0
7122,0
7123,0
7124,0
7125,1
7126,0
7127,1
7128,0
7129,1
7130,1
7131,0
7132,0
7133,0
7134,0
7135,1
7136,1
7137,1
7138,1
7139,1
7140,1
7141,0
7142,1
7143,1
7144,1
7145,1
7146,1
7147,1
7148,0
7149,1
7150,1
7151,0
7152,0
7153,1
7154,1
7155,0
7156,1
7157,1
7158,1
7159,1
7160,0
7161,1
7162,1
7163,1
7164,0
7165,1
7166,0
7167,0
7168,1
7169,0
7170,0
7171,0
7172,1
7173,0
7174,0
7175,0
7176,1
7177,0
7178,1
7179,1
7180,0
7181,1
7182,1
7183,0
7184,0
7185,0
7186,1
7187,0
7188,1
7189,1
7190,1
7191,0
7192,0
7193,0
7194,0
7195,0
7196,1
7197,1
7198,1
7199,0
7200,0
7201,1
7202,0
7203,0
7204,1
7205,0
7206,1
7207,1
7208,0
7209,1
7210,0
7211,0
7212,1
7213,0
7214,0
7215,1
7216,0
7217,1
7218,1
7219,0
7220,1
7221,0
7222,1
7223,1
7224,1
7225,0
7226,1
7227,0
7228,0
7229,0
7230,0
7231,1
7232,1
7233,1
7234,0
7235,1
7236,1
7237,1
7238,1
7239,0
7240,0
7241,1
7242,0
7243,1
7244,0
7245,0
7246,1
7247,0
7248,0
7249,1
7250,1
7251,0
7252,0
7253,0
7254,1
7255,0
7256,0
7257,1
7258,0
7259,1
7260,0
7261,0
7262,0
7263,0
7264,1
7265,1
7266,1
7267,0
7268,1
7269,1
7270,1
7271,0
7272,1
7273,0
7274,1
7275,1
7276,1
7277,0
7278,1
7279,1
7280,0
7281,1
7282,0
7283,1
7284,0
7285,1
7286,0
7287,0
7288,1
7289,0
7290,0
7291,1
7292,1
7293,0
7294,1
7295,1
7296,1
7297,1
7298,1
7299,1
7300,1
7301,0
7302,1
7303,1
7304,0
7305,1
7306,1
7307,0
7308,1
7309,0
7310,1
7311,0
7312,1
7313,0
7314,0
7315,1
7316,1
7317,1
7318,1
7319,1
7320,0
7321,1
7322,0
7323,0
7324,0
7325,0
7326,1
7327,1
7328,0
7329,0
7330,1
7331,1
7332,1
7333,1
7334,0
7335,1
7336,0
7337,1
7338,1
7339,1
7340,1
7341,1
7342,0
7343,1
7344,0
7345,0
7346,1
7347,0
7348,1
7349,1
7350,0
7351,1
7352,1
7353,0
7354,0
7355,0
7356,0
7357,1
7358,1
7359,0
7360,1
7361,0
7362,0
7363,0
7364,0
7365,1
7366,1
7367,1
7368,0
7369,0
7370,0
7371,0
7372,1
7373,1
7374,1
7375,1
7376,1
7377,1
7378,1
7379,1
7380,1
7381,0
7382,0
7383,0
7384,1
7385,0
7386,1
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,1
7396,0
7397,1
7398,0
7399,0
7400,1
7401,0
7402,0
7403,1
7404,0
7405,0
7406,0
7407,0
7408,1
7409,1
7410,1
7411,1
7412,1
7413,0
7414,0
7415,1
7416,1
7417,0
7418,0
7419,1
7420,0
7421,1
7422,0
7423,0
7424,1
7425,0
7426,0
7427,1
7428,0
7429,1
7430,0
7431,0
7432,1
7433,0
7434,1
7435,0
7436,1
7437,1
7438,1
7439,1
7440,1
7441,1
7442,1
7443,1
7444,1
7445,0
7446,1
7447,1
7448,1
7449,0
7450,0
7451,1
7452,0
7453,1
7454,0
7455,0
7456,0
7457,1
7458,0
7459,0
7460,1
7461,0
7462,0
7463,1
7464,0
7465,0
7466,1
7467,1
7468,0
7469,1
7470,0
7471,0
7472,0
7473,1
7474,0
7475,0
7476,1
7477,0
7478,0
7479,1
7480,1
7481,1
7482,0
7483,0
7484,1
7485,1
7486,0
7487,1
7488,1
7489,0
7490,1
7491,1
7492,0
7493,0
7494,1
7495,1
7496,1
7497,1
7498,1
7499,1
7500,0
7501,0
7502,0
7503,0
7504,0
7505,1
7506,0
7507,0
7508,1
7509,0
7510,0
7511,1
7512,1
7513,0
7514,1
7515,1
7516,1
7517,0
7518,1
7519,1
7520,0
7521,0
7522,0
7523,1
7524,1
7525,0
7526,1
7527,1
7528,0
7529,1
7530,1
7531,1
7532,1
7533,1
7534,1
7535,0
7536,0
7537,1
7538,1
7539,0
7540,1
7541,0
7542,0
7543,1
7544,1
7545,1
7546,0
7547,0
7548,1
7549,1
7550,0
7551,1
7552,0
7553,1
7554,1
7555,1
7556,1
7557,0
7558,0
7559,1
7560,1
7561,1
7562,0
7563,0
7564,1
7565,0
7566,1
7567,0
7568,0
7569,0
7570,0
7571,0
7572,1
7573,1
7574,0
7575,1
7576,1
7577,1
7578,1
7579,1
7580,1
7581,1
7582,0
7583,1
7584,1
7585,0
7586,1
7587,0
7588,1
7589,1
7590,0
7591,1
7592,0
7593,0
7594,1
7595,1
7596,0
7597,1
7598,1
7599,1
7600,0
7601,1
7602,1
7603,1
7604,0
7605,1
7606,1
7607,1
7608,0
7609,1
7610,1
7611,0
7612,1
7613,0
7614,0
7615,0
7616,0
7617,0
7618,0
7619,1
7620,0
7621,0
7622,0
7623,0
7624,1
7625,1
7626,1
7627,1
7628,1
7629,0
7630,1
7631,0
7632,0
7633,0
7634,0
7635,0
7636,1
7637,1
7638,0
7639,1
7640,1
7641,1
7642,1
7643,1
7644,1
7645,1
7646,0
7647,1
7648,1
7649,1
7650,1
7651,0
7652,1
7653,1
7654,1
7655,0
7656,1
7657,0
7658,1
7659,1
7660,0
7661,0
7662,1
7663,1
7664,0
7665,1
7666,1
7667,1
7668,0
7669,1
7670,1
7671,0
7672,0
7673,1
7674,1
7675,1
7676,0
7677,1
7678,0
7679,0
7680,0
7681,0
7682,0
7683,0
7684,1
7685,1
7686,1
7687,1
7688,1
7689,1
7690,0
7691,1
7692,1
7693,0
7694,0
7695,1
7696,0
7697,0
7698,1
7699,0
7700,1
7701,1
7702,1
7703,0
7704,0
7705,1
7706,1
7707,1
7708,1
7709,0
7710,0
7711,0
7712,0
7713,1
7714,0
7715,1
7716,0
7717,1
7718,0
7719,0
7720,1
7721,1
7722,0
7723,1
7724,0
7725,1
7726,0
7727,0
7728,1
7729,1
7730,1
7731,0
7732,1
7733,1
7734,1
7735,1
7736,0
7737,0
7738,0
7739,1
7740,0
7741,0
7742,1
7743,1
7744,0
7745,1
7746,1
7747,0
7748,0
7749,0
7750,1
7751,1
7752,0
7753,1
7754,1
7755,0
7756,0
7757,0
7758,0
7759,1
7760,0
7761,0
7762,1
7763,0
7764,1
7765,1
7766,1
7767,1
7768,0
7769,1
7770,1
7771,0
7772,0
7773,1
7774,1
7775,1
7776,1
7777,0
7778,0
7779,0
7780,0
7781,1
7782,1
7783,0
7784,0
7785,1
7786,0
7787,1
7788,1
7789,0
7790,0
7791,0
7792,1
7793,1
7794,0
7795,1
7796,1
7797,0
7798,0
7799,0
7800,0
7801,1
7802,1
7803,1
7804,1
7805,1
7806,1
7807,0
7808,1
7809,1
7810,1
7811,0
7812,0
7813,0
7814,0
7815,1
7816,1
7817,1
7818,0
7819,0
7820,1
7821,1
7822,0
7823,0
7824,0
7825,0
7826,1
7827,0
7828,1
7829,0
7830,1
7831,0
7832,0
7833,0
7834,1
7835,1
7836,1
7837,0
7838,0
7839,1
7840,1
7841,1
7842,1
7843,0
7844,0
7845,0
7846,1
7847,1
7848,0
7849,0
7850,0
7851,0
7852,1
7853,1
7854,0
7855,0
7856,0
7857,1
7858,1
7859,1
7860,1
7861,0
7862,0
7863,0
7864,1
7865,0
7866,1
7867,1
7868,1
7869,0
7870,0
7871,1
7872,1
7873,0
7874,0
7875,1
7876,0
7877,0
7878,1
7879,0
7880,1
7881,0
7882,0
7883,0
7884,0
7885,0
7886,1
7887,0
7888,0
7889,1
7890,1
7891,1
7892,0
7893,0
7894,0
7895,0
7896,1
7897,1
7898,0
7899,0
7900,1
7901,1
7902,1
7903,1
7904,1
7905,1
7906,0
7907,1
7908,0
7909,1
7910,1
7911,1
7912,1
7913,1
7914,1
7915,1
7916,0
7917,0
7918,0
7919,0
7920,0
7921,0
7922,1
7923,0
7924,0
7925,1
7926,1
7927,1
7928,1
7929,0
7930,0
7931,0
7932,0
7933,1
7934,1
7935,0
7936,0
7937,1
7938,0
7939,1
7940,0
7941,0
7942,0
7943,1
7944,0
7945,0
7946,0
7947,0
7948,0
7949,1
7950,1
7951,0
7952,1
7953,1
7954,1
7955,1
7956,0
7957,1
7958,1
7959,0
7960,1
7961,1
7962,0
7963,0
7964,1
7965,1
7966,1
7967,1
7968,1
7969,0
7970,1
7971,1
7972,1
7973,0
7974,1
7975,1
7976,1
7977,1
7978,0
7979,0
7980,0
7981,1
7982,1
7983,1
7984,1
7985,0
7986,0
7987,0
7988,0
7989,0
7990,0
7991,0
7992,1
7993,0
7994,0
7995,1
7996,0
7997,1
7998,0
7999,1
8000,0
8001,0
8002,0
8003,1
8004,1
8005,0
8006,1
8007,1
8008,1
8009,0
8010,1
8011,1
8012,0
8013,0
8014,1
8015,1
8016,0
8017,1
8018,1
8019,0
8020,1
8021,1
8022,0
8023,0
8024,0
8025,1
8026,1
8027,1
8028,0
8029,1
8030,0
8031,0
8032,0
8033,1
8034,0
8035,0
8036,1
8037,1
8038,0
8039,1
8040,1
8041,1
8042,0
8043,1
8044,1
8045,1
8046,0
8047,0
8048,1
8049,0
8050,1
8051,0
8052,0
8053,1
8054,0
8055,1
8056,1
8057,0
8058,0
8059,0
8060,1
8061,1
8062,1
8063,1
8064,0
8065,0
8066,0
8067,1
8068,0
8069,0
8070,1
8071,0
8072,0
8073,0
8074,0
8075,1
8076,0
8077,0
8078,0
8079,1
8080,1
8081,1
8082,1
8083,0
8084,1
8085,1
8086,0
8087,1
8088,1
8089,0
8090,1
8091,0
8092,1
8093,0
8094,0
8095,1
8096,0
8097,1
8098,0
8099,0
8100,0
8101,1
8102,0
8103,1
8104,1
8105,1
8106,1
8107,1
8108,0
8109,1
8110,1
8111,1
8112,0
8113,1
8114,1
8115,0
8116,1
8117,0
8118,1
8119,0
8120,1
8121,0
8122,1
8123,0
8124,1
8125,0
8126,0
8127,1
8128,1
8129,1
8130,0
8131,0
8132,1
8133,0
8134,1
8135,1
8136,1
8137,0
8138,1
8139,0
8140,0
8141,1
8142,0
8143,0
8144,1
8145,1
8146,1
8147,1
8148,0
8149,0
8150,0
8151,0
8152,0
8153,1
8154,1
8155,1
8156,1
8157,1
8158,0
8159,1
8160,0
8161,0
8162,1
8163,1
8164,0
8165,1
8166,0
8167,1
8168,0
8169,0
8170,1
8171,1
8172,0
8173,1
8174,1
8175,1
8176,0
8177,1
8178,0
8179,1
8180,1
8181,1
8182,1
8183,0
8184,0
8185,1
8186,1
8187,0
8188,0
8189,0
8190,0
8191,1
8192,1
8193,0
8194,1
8195,0
8196,1
8197,0
8198,1
8199,1
8200,1
8201,1
8202,0
8203,1
8204,1
8205,1
8206,0
8207,0
8208,1
8209,1
8210,1
8211,1
8212,1
8213,1
8214,0
8215,1
8216,0
8217,1
8218,1
8219,0
8220,1
8221,1
8222,0
8223,1
8224,0
8225,1
8226,0
8227,0
8228,0
8229,0
8230,0
8231,0
8232,0
8233,0
8234,1
8235,0
8236,1
8237,1
8238,0
8239,1
8240,1
8241,0
8242,0
8243,0
8244,0
8245,1
8246,1
8247,0
8248,0
8249,0
8250,1
8251,0
8252,1
8253,0
8254,0
8255,1
8256,1
8257,1
8258,1
8259,1
8260,0
8261,0
8262,1
8263,0
8264,0
8265,0
8266,1
8267,0
8268,0
8269,0
8270,1
8271,1
8272,0
8273,1
8274,1
8275,1
8276,0
8277,0
8278,0
8279,0
8280,1
8281,1
8282,1
8283,0
8284,0
8285,0
8286,1
8287,0
8288,0
8289,1
8290,0
8291,1
8292,1
8293,1
8294,0
8295,1
8296,0
8297,0
8298,1
8299,0
8300,1
8301,0
8302,0
8303,0
8304,1
8305,1
8306,0
8307,1
8308,0
8309,1
8310,1
8311,1
8312,0
8313,1
8314,1
8315,0
8316,0
8317,0
8318,1
8319,1
8320,0
8321,0
8322,0
8323,0
8324,0
8325,1
8326,0
8327,1
8328,1
8329,1
8330,0
8331,1
8332,1
8333,0
8334,0
8335,0
8336,0
8337,0
8338,1
8339,1
8340,1
8341,0
8342,0
8343,0
8344,0
8345,1
8346,0
8347,0
8348,1
8349,1
8350,1
8351,1
8352,1
8353,0
8354,1
8355,1
8356,1
8357,1
8358,0
8359,0
8360,0
8361,1
8362,0
8363,1
8364,1
8365,1
8366,0
8367,1
8368,1
8369,1
8370,1
8371,0
8372,0
8373,1
8374,1
8375,1
8376,1
8377,0
8378,1
8379,0
8380,1
8381,1
8382,1
8383,1
8384,0
8385,0
8386,1
8387,1
8388,0
8389,0
8390,1
8391,0
8392,0
8393,0
8394,1
8395,0
8396,1
8397,0
8398,1
8399,0
8400,1
8401,0
8402,1
8403,0
8404,1
8405,0
8406,1
8407,1
8408,1
8409,1
8410,1
8411,1
8412,0
8413,1
8414,1
8415,1
8416,1
8417,0
8418,1
8419,1
8420,0
8421,0
8422,0
8423,1
8424,0
8425,1
8426,0
8427,0
8428,1
8429,1
8430,0
8431,0
8432,0
8433,0
8434,0
8435,0
8436,0
8437,1
8438,1
8439,1
8440,1
8441,0
8442,1
8443,1
8444,1
8445,1
8446,1
8447,0
8448,1
8449,1
8450,1
8451,1
8452,0
8453,0
8454,1
8455,0
8456,0
8457,0
8458,0
8459,1
8460,1
8461,1
8462,1
8463,1
8464,0
8465,1
8466,1
8467,1
8468,0
8469,1
8470,1
8471,0
8472,1
8473,1
8474,0
8475,0
8476,1
8477,1
8478,0
8479,0
8480,0
8481,1
8482,1
8483,1
8484,0
8485,0
8486,0
8487,1
8488,0
8489,0
8490,1
8491,1
8492,0
8493,1
8494,0
8495,1
8496,1
8497,0
8498,0
8499,1
8500,1
8501,0
8502,0
8503,0
8504,0
8505,1
8506,0
8507,0
8508,0
8509,1
8510,0
8511,0
8512,0
8513,0
8514,1
8515,1
8516,1
8517,0
8518,1
8519,1
8520,0
8521,0
8522,1
8523,1
8524,0
8525,1
8526,0
8527,1
8528,1
8529,0
8530,0
8531,0
8532,1
8533,0
8534,1
8535,1
8536,1
8537,0
8538,1
8539,0
8540,1
8541,1
8542,1
8543,0
8544,1
8545,1
8546,1
8547,1
8548,0
8549,0
8550,1
8551,0
8552,0
8553,1
8554,1
8555,0
8556,1
8557,1
8558,0
8559,1
8560,0
8561,0
8562,1
8563,0
8564,1
8565,1
8566,0
8567,0
8568,0
8569,1
8570,0
8571,1
8572,1
8573,0
8574,0
8575,0
8576,0
8577,1
8578,1
8579,0
8580,1
8581,0
8582,0
8583,0
8584,0
8585,0
8586,0
8587,0
8588,1
8589,0
8590,0
8591,1
8592,0
8593,0
8594,0
8595,1
